"doc_id";"titre";"ME";"MEEnf";"ICE";"ICEEnf";"nbDoc";"nbTag";"nbUti";"nbDocEnf";"nbTagEnf";"nbUtiEnf"
"173981";"Une nouvelle organisation des pouvoirs publics pour la cybersécurité";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"173983";"Suite des débats autour des fréquences pour la 3e génération de services mobiles";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"173985";"Loi en faveur de la lutte contre le terrorisme";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"173989";"L'évolution du capital risque américain";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174000";"Les données médicales sur CD";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174004";"La protéine Mip, le talon d'Achille de la bactérie Legionella pneumophila";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174020";"NTT et Honda développent une système d'information pour conducteurs";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174055";"Le gouvernement de l'Ontario investit dans un incubateur d'entreprises de biotechnologie à Ottawa";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174059";"L'Agence spatiale canadienne investit dans l'hyperspectral";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174064";"Vers une alimentation fonctionnelle";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174066";"Récifs coralliens : Le paradoxe de Darwin expliqué";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174105";"Un dérèglement de l'horloge interne à l'origine de la migraine saisonnière ";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174111";"Les plaques nouvelle génération améliorent la réparation des fractures";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174149";"Une nouvelle génération d'incubateur d'entreprises";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174153";"Radio logicielle pour la radiocommunication privée virtuelle à bande large";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174161";"L'Université de Guelph reçoit un don de HP/Intel";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174178";"Mort subite du nourrisson. Une cause virale ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174180";"Le projet d'étude climatique Siberia II coordonné par l'université d'Iéna";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174183";"La multiplication ex-vivo des chondrocytes permet la régénération du cartilage articulaire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174200";"Murata et une entreprise gouvernementale créent un robot capable de mouvement souple";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174228";"Un nouveau directeur pour le CSTB";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174232";"Toulouse accueillera le Congrès Mondial de l'Informatique en 2004";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174234";"Surveillance globale pour l'environnement et la sécurité : l'Europe se prépare";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174242";"Nouvelle génération d'ostéodensitomètre";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174246";"Michel Bruel : lauréat du Prix de Physique Appliquée 2001";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174258";"L'ESA aide les PME";"4";"1";"0.125000";"1.000000";"1";"4";"1";"1";"1";"1"
"174272";"Diagnostic des maladies à prions : le CEA inaugure L3";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174280";"Comment prévenir les inondations ? ";"4";"1";"0.125000";"1.000000";"1";"4";"1";"1";"1";"1"
"174288";"Une manière originale de cultiver des cellules souches";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174290";"Un protocole de communication inspiré des sangsues";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174292";"Un code barre microscopique pour identifier des maladies";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174295";"Singapour, figure de proue de la recherche sur les cellules souches";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174307";"Fusion entre \"Institute of Molecular Agrobiology (IMA)\" et \"Institute of Molecular and Cell Biology (IMCB)\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174309";"Deux équipes de recherche en biotechnologies récompensées";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174315";"Stratégie de traitement du cancer par administration de Radium 223";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174321";"Nouveau système de stabilisation en mer assisté par ordinateur";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174323";"Mise en évidence de l'implication du facteur de transcription C-MYB dans l'épissage de l'ARN pré-messager";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174330";"La tourbe, un conservateur naturel";"5";"1";"0.100000";"1.000000";"1";"5";"1";"1";"1";"1"
"174332";"La recherche polaire française au Spitsberg : Histoire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174340";"Découverte de gisements de platine dans le Finnmark";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174349";"La NSF va attribuer 156 millions de dollars de subventions dans le cadre de son programme Information Technology Research";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174351";"Débats autour du télétravail";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174353";"\"Bluetooth\" : nouvelle puce radio pour le téléphone portable";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174356";"Projets de loi en matière d'écoutes téléphoniques et de criminalité informatique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174358";"Projet de réforme de la FCC";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174362";"Débats autour des fréquences pour la 3e génération de services mobiles";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174371";"Forum sur la réalité virtuelle";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174378";"Valorisation des déchets d'abattoirs en Autriche";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174380";"Utilisation de la netteté et du flou dans les techniques de visualisation au VRVis de Vienne";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174382";"Un bus dirigé par SPS à son arrêt à Kapfenberg";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174386";"Système d'information BORIS sur l'état des sols";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174392";"Rapport 2000 de recherche du ministère de l'environnement autrichien";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174396";"Premier résultat de l'appel d'offre autrichien pour l'\"entreprise du futur\"";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174398";"Premier appel d'offre pour le nouveau programme autrichien de recherche génomique Gen-Au";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"174400";"Nouvelles avancées en mécanique quantique à Innsbruck";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174415";"Fabrication et caractérisation de nano-pyramides semi-conductrices à Linz";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174417";"Elimination électrolytique des phosphates dans le traitement des eaux par Europhat";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174419";"Elimination de CP et CPE des eaux usées par un nouveau procédé par VTU à Graz";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174430";"Congrès Life Sciences 2001 à Vienne";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"174435";"Congrès annuel d'intelligence artificielle à l'université technique de Vienne";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174437";"Conférence internationale \"prospection archéologique 2001\" et la révolution par les technologies modernes";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174439";"Conférence iiWAS2001 à l'université de Linz sur l'intégration informationnelle et le web";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174451";"5 nouveaux projets environnementaux autrichiens dans le programme européen LIFE";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174472";"National electronic library for health (NELH) : projets en cours";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174482";"L'\"année de la science\" au Royaume-uni";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174495";"\"Science and Innovation Strategy 200\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174516";"Un nouveau traitement de l'hépatite C porteur d'espoir";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174519";"Restructuration de la Helmholtz-Gemeinschaft, en HGF e.V.";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"174524";"Caractérisation moléculaire des protéines tueuses des amibes";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174565";"Un gène responsable de la distribution des lymphocytes";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174569";"Succès des classes virtuelles à Calgary";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174576";"POSSIT (Power System Security using Intelligent Systems), sécurité des réseaux électriques par systèmes intelligents";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174581";"ISPIR (Intelligent Systems for Pipeline Infrastructure Reliability), systèmes intelligents pour l'amélioration de la fiabilité des infrastructures de pipeline";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174585";"GPS (Global Positioning Systems) pour les ours et les couguars : Prix d'Ingéniosité";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174587";"Eyes n' Ears, un système pour les téléconférences attentives";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174589";"Effets secondaires des antidépresseurs, les personnes âgées sont les plus touchés";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174593";"Aide à la recherche médicale en Ontario";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174595";"ACME (ACtive MEasurement facility), une station de mesure active télérobotisée";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174598";"Les tumeurs oculaires sont innervées";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174604";"Copier la photosynthèse";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174618";"Invitations disponibles au SST pour le salon CEATEC";"4";"1";"0.125000";"1.000000";"1";"4";"1";"1";"1";"1"
"174625";"Traitement des tumeurs par thermothérapie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174627";"Retour de la campagne océanographique franco-allemande";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174634";"\"Lernende Regionen-Förderung von Netzwerken\"";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"174636";"Une nouvelle génération de Systèmes de Transport Intelligent";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174645";"Rapport de l'ATIP sur les communications sans-fil au Japon";"4";"1";"0.125000";"1.000000";"1";"4";"1";"1";"1";"1"
"174664";"Expériences de ballons scientifiques à Sanriku";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174679";"Un vaccin contre l'E. Coli";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174698";"L'intelligence artificielle fait maintenant appel à l'émotion";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174753";"Le supplément au projet de budget 2002 sur la R&D en sciences et technologies de l'information";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174756";"Débats autour des taxes liées à Internet";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174758";"De nouvelles auditions au Comité de la Science de la Chambre des Représentants";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174761";"Xyleme exploite les données XML du Web";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174787";"L'optique fluide s'expose à Francfort";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174791";"L'Institut Curie contre le monopole de Myriad Genetics";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174797";"I-Source gestion lance de nouveaux fonds d'amorçage";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174799";"GEWEX : confirmation de l'impact du réchauffement global sur les ressources en eau de la planète";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174803";"Dégradation des performances cognitives : le rôle du bruit";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174805";"Coopération renforcée entre le CEA et PSA";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174826";"Création d'un centre de compétence pour gestion du cycle de vie d'un produit";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174867";"En bref ...";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174877";"Projet de réseau dédié aux télécommunications offshore";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174879";"Production de cartes géographiques avec représentation de l'ombre portée";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174881";"Opérations de secours dans les tunnels assistées par ordinateur";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174885";"Nouveau médicament à base d'huile de poisson";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174888";"L'appareil de recherche norvégien";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174960";"Réorganisation annoncée du ministre autrichien des infrastructures";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174962";"Réduire les émissions de CO2 en séchant les murs";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174966";"Première puce génétique pour la gynécologie et l'urologie à Vienne";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"174973";"Nouvel institut Wolfgang Pauli pour la recherche mathématique";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174975";"Nouvel appareil de mesure de rayonnement issu de sources mobiles par Seibersdorf";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174979";"Le projet européen DANUBS coordonné par l'université technique de Vienne";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174984";"L'Académie autrichienne des sciences présente son plan de recherche pour 2001-2005 : insistance sur l'évaluation";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174988";"Forum européen Alpbach 2001";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"174991";"Evaluation de la présence touristique autrichienne sur le World Wide Web";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"174996";"Détermination de la valeur thermique des déchets à l'université technique de Vienne";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175003";"17 congrès international sur l'alimentation à Vienne";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175013";"Une pâte capacitive pour les circuits multicouches";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175047";"Le Krill Biotechnologique";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175053";"Essai dans la navette spatiale de la technologie de balayage laser tridimensionnel du CNRC";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175061";"Canadian pacific Railway (CPR) maîtrise à la perfection les trains intermodaux transcontinentaux";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175064";"Une puce atomique fabriquée à partir d'un condensat de Bose-Einstein";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175109";"Annonce de stages de formation professionnelle au Japon";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"175123";"Participation française à la 4ème conférence sur le capital-risque";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"175137";"Un investissement de 15,9 millions de dollars place le Canada à l'avant-garde de la recherche et de la conception de micropuces";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175143";"Nouveau centre national de gestion intégrée et concertée des écosystèmes côtiers";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175145";"Nexland et Bell Canada renouvellent leur entente visant à commercialiser les produits de passerelle Internet aux clients commerciaux DSL";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175166";"De la position du Canada en terme de développement technologique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175188";"Système actif de compensation de vagues pour grue";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175190";"Service de veille sur Internet";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175192";"Prévalence inférieure du cancer du sein chez les femmes malvoyantes";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175196";"Nouvel espoir pour un traitement du cancer de la moelle épinière";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"175198";"Le système norvégien d'enseignement supérieur";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175203";"Analyse probabiliste des contraintes induites sur les navires par des sollicitations non-linéaires";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175205";"Une thérapie photodynamique contre le cancer de la peau";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175207";"Un vélo pas comme les autres";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175211";"Numéros de série moléculaires";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"175224";"Nanotechnologie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175242";"Renforcement de la coopération franco-australienne en Antarctique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175263";"Les co-tutelles de thèses franco-australiennes";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"175276";"Expérimentation de réseaux de télécommunication à bande large";"5";"1";"0.100000";"1.000000";"1";"5";"1";"1";"1";"1"
"175290";"Accroissement du débit de transmission des fibres optiques";"5";"1";"0.100000";"1.000000";"1";"5";"1";"1";"1";"1"
"175306";"Un bateau du célèbre pirate Morgan découvert en mer des Caraïbes";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
